"","Estimate","2.5 %","97.5 %","iteration","predictor"
"age",1.16542791439486,1.07443848223438,1.26440116643328,59,"age"
"wins.loss",0.778438685103042,0.726073267849429,0.833499049366297,59,"wins.loss"
"goals",1.1541768790293,1.06494987989705,1.24995788811197,59,"goals"
"posD",1.24758052937184,1.1078602734952,1.40500551300168,59,"posD"
"posG",1.64660330442307,1.33160877147107,2.02903361261324,59,"posG"
"posM",0.710628859905671,0.623903682008689,0.808686320937355,59,"posM"
"countryEngland",0.90323842234941,0.8056472813779,1.01101689132103,59,"countryEngland"
"countryFrance",1.24469938174278,1.0895920219338,1.41836448134472,59,"countryFrance"
"countryGermany",0.792332766908284,0.703803839094484,0.890565877966373,59,"countryGermany"
"skintone:countryEngland",0.994070033546316,0.900510397878042,1.09700671918884,59,"skintone:countryEngland"
"skintone:countryFrance",0.878938211504624,0.779509535598507,0.989571275414927,59,"skintone:countryFrance"
"skintone:countryGermany",1.17355885112819,1.04443335800325,1.31571375190858,59,"skintone:countryGermany"
"(Intercept)",0.002768055420991,0.00243347418950146,0.00314191317693816,60,"(Intercept)"
"skintone",1.11236194555342,1.03821865382607,1.19081226649902,60,"skintone"
"totalYellows",1.0137257702145,1.01061008183874,1.01687195822101,60,"totalYellows"
"height",1.09502323398719,1.01531250375518,1.18119793409707,60,"height"
"age",1.18281432589247,1.0888205355612,1.28518561027262,60,"age"
"wins.loss",0.807223429003565,0.750218881573389,0.867450321254175,60,"wins.loss"
"goals",1.14801385784451,1.05578360127627,1.24784929978631,60,"goals"
"posD",1.22484509973412,1.08547376752514,1.38222738632934,60,"posD"
"posG",1.53604266015921,1.23379150080798,1.9049905434488,60,"posG"
"posM",0.758371472269914,0.663744604658993,0.865866531213615,60,"posM"
"countryEngland",0.889628603633782,0.790969105758756,0.998907776527723,60,"countryEngland"
"countryFrance",1.26634386680464,1.10870173052761,1.44315732279858,60,"countryFrance"
"countryGermany",0.788348520882366,0.697765361585288,0.889258428382279,60,"countryGermany"
"skintone:countryEngland",0.978435855071911,0.883819604122168,1.08281373272248,60,"skintone:countryEngland"
"skintone:countryFrance",0.852160147172511,0.756626405797259,0.958233593613639,60,"skintone:countryFrance"
"skintone:countryGermany",1.19847665413688,1.0621913226009,1.34886406989221,60,"skintone:countryGermany"
"(Intercept)",0.00264483472577819,0.00231239558115998,0.00301822550523607,61,"(Intercept)"
"skintone",1.12876478634866,1.05175296134867,1.21053964703253,61,"skintone"
"totalYellows",1.01481952935391,1.01156696699412,1.01810705088612,61,"totalYellows"
"height",1.05590951452784,0.97848672470949,1.139619616793,61,"height"
"age",1.20229164827674,1.10528038318451,1.30802462826962,61,"age"
"wins.loss",0.774268303895202,0.718609612573401,0.833046158919391,61,"wins.loss"
"goals",1.16859872596868,1.06988330837078,1.27580073582261,61,"goals"
"posD",1.21761550602554,1.07399691658739,1.38047294119247,61,"posD"
"posG",1.70916252003141,1.36254808975433,2.13631046545766,61,"posG"
"posM",0.741401837523745,0.648895343543354,0.846551750465199,61,"posM"
"countryEngland",0.906375846613998,0.802364813737696,1.02226512436277,61,"countryEngland"
"countryFrance",1.20977857394293,1.05214942736093,1.38765051538698,61,"countryFrance"
"countryGermany",0.789642365374188,0.697768287877656,0.892292167560051,61,"countryGermany"
"skintone:countryEngland",1.00836730556532,0.90938441186812,1.11796040135377,61,"skintone:countryEngland"
"skintone:countryFrance",0.859626876447095,0.755969145154649,0.975175302512684,61,"skintone:countryFrance"
"skintone:countryGermany",1.2205195491187,1.08672722554543,1.36866054666604,61,"skintone:countryGermany"
"(Intercept)",0.00278977937028211,0.00244186521822393,0.00318038170572364,62,"(Intercept)"
"skintone",1.09869824549043,1.02593188466112,1.17570111842769,62,"skintone"
"totalYellows",1.01355547425943,1.01029226099529,1.0168464996313,62,"totalYellows"
"height",1.08955482058241,1.0086570673973,1.1771757211337,62,"height"
"age",1.17369650225359,1.07967137565855,1.27614282281453,62,"age"
"wins.loss",0.798567283288544,0.742871569343538,0.857355887597486,62,"wins.loss"
"goals",1.14095252046028,1.04723328561686,1.24227023229266,62,"goals"
"posD",1.26729316971309,1.12069497914977,1.43321159480566,62,"posD"
"posG",1.53393395907474,1.23417533789964,1.89969845770682,62,"posG"
"posM",0.782306315106721,0.685332303213209,0.892460253498664,62,"posM"
"countryEngland",0.871489348513436,0.775048612492184,0.97852059252637,62,"countryEngland"
"countryFrance",1.29485607468355,1.12502411799828,1.48645354260957,62,"countryFrance"
"countryGermany",0.818645379752265,0.725091611245742,0.922927667274628,62,"countryGermany"
"skintone:countryEngland",1.00490063907326,0.906657281220205,1.11319000409104,62,"skintone:countryEngland"
"skintone:countryFrance",0.843784024281604,0.747835974646486,0.950651438183451,62,"skintone:countryFrance"
"skintone:countryGermany",1.20000862165084,1.06849587468466,1.34504010309966,62,"skintone:countryGermany"
"(Intercept)",0.00264906558372373,0.00232049597644466,0.00301731461620779,63,"(Intercept)"
"skintone",1.10797006855148,1.03232717601081,1.18817006236146,63,"skintone"
"totalYellows",1.01417813737648,1.01094934285356,1.01744173417217,63,"totalYellows"
"height",1.05769984616687,0.979534193861977,1.14226144396319,63,"height"
"age",1.18170558262519,1.08521322791296,1.28692911545314,63,"age"
"wins.loss",0.776915728056781,0.722175499045248,0.834623783983492,63,"wins.loss"
"goals",1.16844195748064,1.07319576202213,1.27140539930871,63,"goals"
"posD",1.29374756237767,1.14488624145148,1.4621250926267,63,"posD"
"posG",1.56818858661925,1.25543982017329,1.95201253627543,63,"posG"
"posM",0.761176488779517,0.664599922249631,0.871148068765034,63,"posM"
"countryEngland",0.888521177503671,0.787571838898771,1.0007283435552,63,"countryEngland"
"countryFrance",1.26743365522257,1.10681290955262,1.44819706241428,63,"countryFrance"
"countryGermany",0.793084628967361,0.702617608793463,0.893805257602157,63,"countryGermany"
"skintone:countryEngland",1.00604590303287,0.904461961536194,1.11845190484741,63,"skintone:countryEngland"
"skintone:countryFrance",0.856400282864002,0.757228133595805,0.966976215339619,63,"skintone:countryFrance"
"skintone:countryGermany",1.21050907142999,1.07398165397641,1.36133985448604,63,"skintone:countryGermany"
"(Intercept)",0.00278964227409425,0.00245394910751853,0.00316461978522052,64,"(Intercept)"
"skintone",1.098595581404,1.02672054465222,1.17446267591058,64,"skintone"
"totalYellows",1.01326516412427,1.0102165571321,1.0163355740963,64,"totalYellows"
"height",1.08239876446966,1.00419654222805,1.16693791328147,64,"height"
"age",1.20177800171627,1.10864125852977,1.30311798952763,64,"age"
"wins.loss",0.812480178564085,0.757615988742857,0.87020706781572,64,"wins.loss"
"goals",1.13014315458412,1.04272251952119,1.22402160590723,64,"goals"
"posD",1.26000650694226,1.11762806378167,1.42081483410775,64,"posD"
"posG",1.5787262434844,1.27423378228505,1.94746077469056,64,"posG"
"posM",0.753385387128779,0.662675477051276,0.855939665792765,64,"posM"
"countryEngland",0.894217291106455,0.796488575841326,1.00231802339538,64,"countryEngland"
"countryFrance",1.25474219263329,1.09521116321825,1.43343277538056,64,"countryFrance"
"countryGermany",0.777933760678226,0.689321943804219,0.876400666916757,64,"countryGermany"
"skintone:countryEngland",1.00756060523996,0.913392933473365,1.11111476725617,64,"skintone:countryEngland"
"skintone:countryFrance",0.877095122163244,0.776084544565116,0.989341187563505,64,"skintone:countryFrance"
"skintone:countryGermany",1.19217983332269,1.06319749925361,1.33385895907608,64,"skintone:countryGermany"
"(Intercept)",0.00260251599946346,0.00227565991219488,0.00296961068634033,65,"(Intercept)"
"skintone",1.11377946164925,1.03974477843182,1.19216578159496,65,"skintone"
"totalYellows",1.01457239978575,1.01130866968384,1.01786864708836,65,"totalYellows"
"height",1.10083857601208,1.0195777629575,1.18876150954445,65,"height"
"age",1.20426738694274,1.10586436199597,1.31173621916951,65,"age"
"wins.loss",0.801125279023605,0.74542278539657,0.859850524946002,65,"wins.loss"
"goals",1.1613242665131,1.06264834208681,1.26816706993676,65,"goals"
"posD",1.23437713681702,1.09072563152481,1.3971286596137,65,"posD"
"posG",1.58080282146982,1.2663462695675,1.96636561104282,65,"posG"
"posM",0.786264104528078,0.688259180191091,0.897631789441357,65,"posM"
"countryEngland",0.88026336288575,0.781755182712244,0.989559604075222,65,"countryEngland"
"countryFrance",1.31406708894459,1.14759087769212,1.5013509428117,65,"countryFrance"
"countryGermany",0.80563064988286,0.713526075347469,0.908218193811482,65,"countryGermany"
"skintone:countryEngland",0.975295746412836,0.878837049700553,1.08172690299301,65,"skintone:countryEngland"
"skintone:countryFrance",0.892874477823098,0.793337982044703,1.00380170825394,65,"skintone:countryFrance"
"skintone:countryGermany",1.13361835581163,1.00635942135218,1.27379671638459,65,"skintone:countryGermany"
"(Intercept)",0.00281675561719358,0.00247454032680417,0.00319933252111123,66,"(Intercept)"
"skintone",1.0904119059255,1.01603068777228,1.16921779277138,66,"skintone"
"totalYellows",1.01340667283499,1.0102360454419,1.01660968350676,66,"totalYellows"
"height",1.03119529771683,0.954524525186888,1.1141324548123,66,"height"
"age",1.14434247284395,1.05261886373057,1.24416171529108,66,"age"
"wins.loss",0.774910276263713,0.719443065466416,0.833276879205291,66,"wins.loss"
"goals",1.12302529414852,1.02032962563299,1.23483094381311,66,"goals"
"posD",1.21572709518372,1.07606484242057,1.37349872608694,66,"posD"
"posG",1.67042777338013,1.34863280449072,2.06360115110591,66,"posG"
"posM",0.703809317257127,0.615861434252709,0.803536120153308,66,"posM"
"countryEngland",0.855941394789395,0.761902675385348,0.960096732182477,66,"countryEngland"
"countryFrance",1.26950478754933,1.11236523416543,1.44575245685768,66,"countryFrance"
"countryGermany",0.832690480716424,0.737736131802077,0.938435118497702,66,"countryGermany"
"skintone:countryEngland",0.99740188283908,0.898512366609763,1.10662475854666,66,"skintone:countryEngland"
"skintone:countryFrance",0.843450067863217,0.745073403804126,0.953022664191706,66,"skintone:countryFrance"
"skintone:countryGermany",1.22413343783196,1.08603692445221,1.37644454896695,66,"skintone:countryGermany"
"(Intercept)",0.00279763872427543,0.00245077638431427,0.00318656901144459,67,"(Intercept)"
"skintone",1.09734253347537,1.02177137457964,1.17758539484715,67,"skintone"
"totalYellows",1.01372515670852,1.01049260930727,1.01699594716201,67,"totalYellows"
"height",1.05730674813798,0.978855730934734,1.14221055799053,67,"height"
"age",1.15060364985291,1.05761091808269,1.25195450992233,67,"age"
"wins.loss",0.807431536558749,0.74865811251992,0.869826651610056,67,"wins.loss"
"goals",1.139770166254,1.03918882354385,1.2492591111826,67,"goals"
"posD",1.20554422582626,1.06415914361681,1.36563852581276,67,"posD"
"posG",1.72244101238624,1.38305758501808,2.13923386299833,67,"posG"
"posM",0.705371161915683,0.617549289829606,0.804973774097936,67,"posM"
"countryEngland",0.855796564784422,0.759738865702561,0.962556424635457,67,"countryEngland"
"countryFrance",1.30368559024814,1.13820649302867,1.49032554300046,67,"countryFrance"
"countryGermany",0.788981150561223,0.697084419568307,0.891515167460014,67,"countryGermany"
"skintone:countryEngland",0.995905239684498,0.893674929703975,1.10907593879304,67,"skintone:countryEngland"
"skintone:countryFrance",0.848159458741076,0.748628649119707,0.95951361535621,67,"skintone:countryFrance"
"skintone:countryGermany",1.19272462527117,1.0540837645033,1.3463199576348,67,"skintone:countryGermany"
"(Intercept)",0.002757497239899,0.00242453372791548,0.00312948075730393,68,"(Intercept)"
"skintone",1.11372683537645,1.03694313940796,1.19511799184365,68,"skintone"
"totalYellows",1.01290084242717,1.00975404998479,1.01607749603494,68,"totalYellows"
"height",1.08921085261843,1.00538016439365,1.18019055962012,68,"height"
"age",1.16447730854715,1.07077539865093,1.26663780027605,68,"age"
"wins.loss",0.786571389570717,0.732412676715671,0.843490919411427,68,"wins.loss"
"goals",1.18257847772675,1.08622048890976,1.28697753075121,68,"goals"
"posD",1.25446829851958,1.1084384423505,1.41974629335596,68,"posD"
"posG",1.65266424114332,1.33411170721273,2.04046851421739,68,"posG"
"posM",0.755850864400783,0.660900202964011,0.863740050932447,68,"posM"
"countryEngland",0.89823582159725,0.798141412785346,1.00933192355595,68,"countryEngland"
"countryFrance",1.2924625290415,1.12224637239433,1.48423244917341,68,"countryFrance"
"countryGermany",0.797364710382575,0.703161351999997,0.902654063571004,68,"countryGermany"
"skintone:countryEngland",0.979810424332769,0.881951131407813,1.08792437733268,68,"skintone:countryEngland"
"skintone:countryFrance",0.887528400705956,0.781884151088847,1.0057668369948,68,"skintone:countryFrance"
"skintone:countryGermany",1.22617194004615,1.0844882521929,1.38278493421703,68,"skintone:countryGermany"
"(Intercept)",0.00269994521096179,0.00238240339802422,0.00305356332062583,69,"(Intercept)"
"skintone",1.12748888090481,1.0514265075813,1.20781623365423,69,"skintone"
"totalYellows",1.01396015838252,1.01094711161365,1.01699315284283,69,"totalYellows"
"height",1.08620466446896,1.00658479533538,1.17234777664681,69,"height"
"age",1.18775751800576,1.09569813146058,1.28777252339683,69,"age"
"wins.loss",0.793306181385277,0.740845749046202,0.848314884381641,69,"wins.loss"
"goals",1.11263964410946,1.02630553352064,1.20506195822769,69,"goals"
"posD",1.18163738953272,1.05271816532645,1.32629225256629,69,"posD"
"posG",1.66756239120753,1.3555162895857,2.04526514917454,69,"posG"
"posM",0.696755884201887,0.61234713568174,0.791939471979397,69,"posM"
"countryEngland",0.920535706968525,0.822232931666364,1.02910293882694,69,"countryEngland"
"countryFrance",1.12448686849482,0.975141412446299,1.29174275664797,69,"countryFrance"
"countryGermany",0.825270856984322,0.730904115495997,0.930135172794276,69,"countryGermany"
"skintone:countryEngland",1.02570763284581,0.929992050003993,1.13118297359558,69,"skintone:countryEngland"
"skintone:countryFrance",0.87804404790692,0.772164552380832,0.996216400862932,69,"skintone:countryFrance"
"skintone:countryGermany",1.13484813301857,1.00463469130807,1.27762992743628,69,"skintone:countryGermany"
"(Intercept)",0.00286084854327913,0.00252187343676997,0.00323897215352556,70,"(Intercept)"
"skintone",1.1155764925915,1.04265252035916,1.19256544275623,70,"skintone"
"totalYellows",1.0127505392014,1.00976742050629,1.01575247362457,70,"totalYellows"
"height",1.09938405745759,1.01830948321911,1.18719390093068,70,"height"
"age",1.14976756924166,1.0594053427139,1.24807050121764,70,"age"
"wins.loss",0.830070670411973,0.774173117320194,0.888926844343289,70,"wins.loss"
"goals",1.09507747404849,1.01205974352863,1.18386619228331,70,"goals"
"posD",1.18313190196817,1.05173318611987,1.33095901614067,70,"posD"
"posG",1.57859415951414,1.28049556454801,1.9391356153818,70,"posG"
"posM",0.7225703451058,0.634497135726986,0.822176805900368,70,"posM"
"countryEngland",0.846576070970543,0.754520753027057,0.948173812615612,70,"countryEngland"
"countryFrance",1.33663057234748,1.17188209664441,1.52064674890554,70,"countryFrance"
"countryGermany",0.780318788346542,0.693568756995225,0.876444813903506,70,"countryGermany"
"skintone:countryEngland",1.03289431684034,0.933609955456257,1.14202741222599,70,"skintone:countryEngland"
"skintone:countryFrance",0.839808445092342,0.744124133121093,0.946098090487545,70,"skintone:countryFrance"
"skintone:countryGermany",1.15369624132828,1.02750862856059,1.29234297049788,70,"skintone:countryGermany"
"(Intercept)",0.00268216069555292,0.00235205168875599,0.00305178210603524,71,"(Intercept)"
"skintone",1.09033776921356,1.01724741023394,1.1675805683574,71,"skintone"
"totalYellows",1.01421114456882,1.01102611307728,1.01742191661754,71,"totalYellows"
"height",1.05590405244268,0.979656504311558,1.13823699604914,71,"height"
"age",1.15956542263654,1.06555128978995,1.26206909011495,71,"age"
